sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
227547,SV (Arterial),55,,0.29,UNCHECKED,UNREVIEWED,,0,4090481,Arterial flow,Measurement,MAPS_TO,,<auto>,1733477555975,
657,Sputum Source,844,,0.57,UNCHECKED,UNREVIEWED,,0,4080151,Color of sputum,Measurement,MAPS_TO,,<auto>,1733477555995,
512,PVR,55,,0.49,UNCHECKED,UNREVIEWED,,0,4081062,Pulmonary vascular resistance,Measurement,MAPS_TO,,<auto>,1733477555998,
226168,Oral Care,1681,,0.33,UNCHECKED,UNREVIEWED,,0,45770557,Graded Care Profile,Measurement,MAPS_TO,,<auto>,1733477556057,
169,Education Readiness,349,,0.46,UNCHECKED,UNREVIEWED,,0,36684923,Transition readiness assessment,Measurement,MAPS_TO,,<auto>,1733477556066,
224080,Head of Bed,2903,,0.44,UNCHECKED,UNREVIEWED,,0,4029346,Head up,Measurement,MAPS_TO,,<auto>,1733477556092,
220061,Pulmonary Artery Pressure mean,22,,0.92,UNCHECKED,UNREVIEWED,,0,4353857,Pulmonary artery mean pressure,Measurement,MAPS_TO,,<auto>,1733477556123,
138,Cough Type,39,,0.36,UNCHECKED,UNREVIEWED,,0,4167898,Goodenough norms,Measurement,MAPS_TO,,<auto>,1733477556137,
224797,Ostomy Appearance,39,,0.70,UNCHECKED,UNREVIEWED,,0,4143063,Urine appearance,Measurement,MAPS_TO,,<auto>,1733477556140,
223991,Cough Effort,1433,,0.36,UNCHECKED,UNREVIEWED,,0,40447414,Apgar respiratory effort score,Measurement,MAPS_TO,,<auto>,1733477556148,
513,PVRI,56,,0.53,UNCHECKED,UNREVIEWED,,0,4174582,Pulmonary vascular resistance index,Measurement,MAPS_TO,,<auto>,1733477556191,
224366,Epidural Infusion Rate (mL/hr),18,,0.41,UNCHECKED,UNREVIEWED,,0,42537007,Insulin infusion rate,Measurement,MAPS_TO,,<auto>,1733477556206,
856,Vancomycin/Trough,4,,0.47,UNCHECKED,UNREVIEWED,,0,40482252,Measurement of vancomycin trough concentration,Measurement,MAPS_TO,,<auto>,1733477556215,
8449,Patient controlled analgesia (PCA) [Attempt],25,,0.26,UNCHECKED,UNREVIEWED,,0,4269023,ANCA pattern,Measurement,MAPS_TO,,<auto>,1733477556225,
1706,Ventricular Pacemaker Sense [mV],71,,0.34,UNCHECKED,UNREVIEWED,,0,4354251,Ventricular pressure,Measurement,MAPS_TO,,<auto>,1733477556234,
659,Stool [Color],298,,0.60,UNCHECKED,UNREVIEWED,,0,4065548,Color of stool,Measurement,MAPS_TO,,<auto>,1733477556249,
224082,Turn,2889,,0.45,UNCHECKED,UNREVIEWED,,0,4309509,Bone turnover rate,Measurement,MAPS_TO,,<auto>,1733477556306,
224931,Impaired Skin Site #3,306,,0.29,UNCHECKED,UNREVIEWED,,0,4165442,Scale of early communication skills for hearing impaired children,Measurement,MAPS_TO,,<auto>,1733477556357,
224962,Impaired Skin Wound Base #6,2,,0.25,UNCHECKED,UNREVIEWED,,0,763562,Measurement of wound size,Measurement,MAPS_TO,,<auto>,1733477556364,
227565,Ventilator Tank #1,345,,0.32,UNCHECKED,UNREVIEWED,,0,4108449,Ventilation cycle time,Measurement,MAPS_TO,,<auto>,1733477556376,
223992,Cough Type,1165,,0.36,UNCHECKED,UNREVIEWED,,0,4167898,Goodenough norms,Measurement,MAPS_TO,,<auto>,1733477556413,
139,Cough/Deep Breathe,135,,0.24,UNCHECKED,UNREVIEWED,,0,4064880,Deep S wave,Measurement,MAPS_TO,,<auto>,1733477556438,
170,Education Response,343,,0.54,UNCHECKED,UNREVIEWED,,0,4178181,Heart rate response,Measurement,MAPS_TO,,<auto>,1733477556441,
857,Venous CO2(Calc),7,,0.30,UNCHECKED,UNREVIEWED,,0,4310328,Blood oxygen saturation (calculated),Measurement,MAPS_TO,,<auto>,1733477556494,
660,Stool Guaiac,254,,0.52,UNCHECKED,UNREVIEWED,,0,4267008,Ward guaiac test,Measurement,MAPS_TO,,<auto>,1733477556506,
224084,Activity,2894,,0.69,UNCHECKED,UNREVIEWED,,0,4032801,Antimicrobial susceptibility test,Measurement,MAPS_TO,,<auto>,1733477556507,
515,Pacemaker Mode,82,,0.44,UNCHECKED,UNREVIEWED,,0,4092037,Cardiac pacemaker electrocardiographic pattern,Measurement,MAPS_TO,,<auto>,1733477556518,
226169,Subglottal Suctioning,655,,0.27,UNCHECKED,UNREVIEWED,,0,4150222,Blood coagulation panel,Measurement,MAPS_TO,,<auto>,1733477556534,
224806,CT #1 Suction Type,82,,0.24,UNCHECKED,UNREVIEWED,,0,4097741,Rh system antigen type determination,Measurement,MAPS_TO,,<auto>,1733477556575,
220063,Pulmonary Artery Pressure Alarm - High,3,,0.77,UNCHECKED,UNREVIEWED,,0,4353611,Pulmonary artery pressure,Measurement,MAPS_TO,,<auto>,1733477556648,
224367,Epidural Total Dose (mL),4,,0.32,UNCHECKED,UNREVIEWED,,0,4252857,Lethal dose,Measurement,MAPS_TO,,<auto>,1733477556695,
140,Cuff Leak,96,,0.53,UNCHECKED,UNREVIEWED,,0,4354254,Non-invasive arterial pressure,Measurement,MAPS_TO,,<auto>,1733477556707,
223993,Chest Tube Site # 1,84,,0.25,UNCHECKED,UNREVIEWED,,0,44789265,Neural tube defect screening test,Measurement,MAPS_TO,,<auto>,1733477556749,
858,Venous PvCO2,7,,0.64,UNCHECKED,UNREVIEWED,,0,4096223,Measurement of venous partial pressure of carbon dioxide,Measurement,MAPS_TO,,<auto>,1733477556762,
1707,Vent Stim Thresh mA,63,,0.32,UNCHECKED,UNREVIEWED,,0,44804665,Threshold assessment grid,Measurement,MAPS_TO,,<auto>,1733477556762,
227566,Ventilator Tank #2,343,,0.31,UNCHECKED,UNREVIEWED,,0,4108449,Ventilation cycle time,Measurement,MAPS_TO,,<auto>,1733477556768,
224932,Impaired Skin Site #4,174,,0.28,UNCHECKED,UNREVIEWED,,0,4165442,Scale of early communication skills for hearing impaired children,Measurement,MAPS_TO,,<auto>,1733477556768,
516,Pacemaker Type,90,,0.43,UNCHECKED,UNREVIEWED,,0,4092037,Cardiac pacemaker electrocardiographic pattern,Measurement,MAPS_TO,,<auto>,1733477556770,
224965,Pressure Ulcer Stage #2,320,,0.49,UNCHECKED,UNREVIEWED,,0,37158427,Pressure Ulcer Scale for Healing,Measurement,MAPS_TO,,<auto>,1733477556781,
8454,Pain Management [Route/Status #2],106,,0.19,UNCHECKED,UNREVIEWED,,0,42537418,Expectation of weight management program,Measurement,MAPS_TO,,<auto>,1733477556809,
223997,CT #1 Dressing,80,,0.18,UNCHECKED,UNREVIEWED,,0,44790248,Adrenal suppression test,Measurement,MAPS_TO,,<auto>,1733477556844,
226179,No wallet / money,105,,0.30,UNCHECKED,UNREVIEWED,,0,4263841,Cardiac wall motion,Measurement,MAPS_TO,,<auto>,1733477556888,
224828,Arterial Base Excess,391,,0.81,UNCHECKED,UNREVIEWED,,0,4284393,"Delta base, blood",Measurement,MAPS_TO,,<auto>,1733477556925,
1803,Solumedrol,24,,0.37,UNCHECKED,UNREVIEWED,,0,4059814,Volumetry,Measurement,MAPS_TO,,<auto>,1733477556935,
171,Education Topic #1,980,,0.23,UNCHECKED,UNREVIEWED,,0,4205377,Education score - diabetes,Measurement,MAPS_TO,,<auto>,1733477556948,
661,Stool Management,279,,0.38,UNCHECKED,UNREVIEWED,,0,44789599,Case management risk assessment score,Measurement,MAPS_TO,,<auto>,1733477556980,
8458,Pressure Sore #2 [Heal],18,,0.27,UNCHECKED,UNREVIEWED,,0,4088664,Nasal pressure,Measurement,MAPS_TO,,<auto>,1733477556994,
141,Cuff Pressure-Airway,52,,0.52,UNCHECKED,UNREVIEWED,,0,4354254,Non-invasive arterial pressure,Measurement,MAPS_TO,,<auto>,1733477557001,
859,Venous PvO2,7,,0.62,UNCHECKED,UNREVIEWED,,0,4095043,Measurement of venous partial pressure of oxygen,Measurement,MAPS_TO,,<auto>,1733477557017,
227567,Airway Location,1,,0.66,UNCHECKED,UNREVIEWED,,0,4271325,Airway resistance,Measurement,MAPS_TO,,<auto>,1733477557068,
8456,PostTib. Pulses [Left],903,,0.36,UNCHECKED,UNREVIEWED,,0,4224504,Pulse,Measurement,MAPS_TO,,<auto>,1733477557069,
517,Pacer Rate,75,,0.32,UNCHECKED,UNREVIEWED,,0,4309509,Bone turnover rate,Measurement,MAPS_TO,,<auto>,1733477557121,
224368,Epidural Medication,19,,0.35,UNCHECKED,UNREVIEWED,,0,600770,Name of medication injected,Measurement,MAPS_TO,,<auto>,1733477557140,
224933,Impaired Skin Site #5,64,,0.28,UNCHECKED,UNREVIEWED,,0,4165442,Scale of early communication skills for hearing impaired children,Measurement,MAPS_TO,,<auto>,1733477557178,
662,Stroke Volume,499,,1.00,UNCHECKED,UNREVIEWED,,0,4231869,Stroke volume,Measurement,MAPS_TO,,<auto>,1733477557189,
223998,CT #1 Crepitus,77,,0.16,UNCHECKED,UNREVIEWED,,0,4082179,Tinnitus pitch match,Measurement,MAPS_TO,,<auto>,1733477557202,
224966,Pressure Ulcer Stage #3,139,,0.49,UNCHECKED,UNREVIEWED,,0,37158427,Pressure Ulcer Scale for Healing,Measurement,MAPS_TO,,<auto>,1733477557202,
3210,pressure high,2,,0.51,UNCHECKED,UNREVIEWED,,0,4171261,Right atrial pressure,Measurement,MAPS_TO,,<auto>,1733477557215,
224829,Trach Tube Type,221,,0.32,UNCHECKED,UNREVIEWED,,0,4097741,Rh system antigen type determination,Measurement,MAPS_TO,,<auto>,1733477557218,
223994,CT #1 Suction Amount,83,,0.22,UNCHECKED,UNREVIEWED,,0,4090721,Finding of amniotic fluid volume,Measurement,MAPS_TO,,<auto>,1733477557238,
860,Venous pH,8,,0.66,UNCHECKED,UNREVIEWED,,0,4090818,Venous pressure,Measurement,MAPS_TO,,<auto>,1733477557269,
227568,Airway Size (mm),1,,0.44,UNCHECKED,UNREVIEWED,,0,4271325,Airway resistance,Measurement,MAPS_TO,,<auto>,1733477557305,
8460,Pressure Sore #1 [Amount],4,,0.26,UNCHECKED,UNREVIEWED,,0,4088664,Nasal pressure,Measurement,MAPS_TO,,<auto>,1733477557362,
8457,Pressure Sore #1 [Heal],30,,0.27,UNCHECKED,UNREVIEWED,,0,4088664,Nasal pressure,Measurement,MAPS_TO,,<auto>,1733477557397,
142,Current Goal,293,,0.46,UNCHECKED,UNREVIEWED,,0,46286499,Current View,Measurement,MAPS_TO,,<auto>,1733477557433,
172,Education Topic #2,288,,0.23,UNCHECKED,UNREVIEWED,,0,4205377,Education score - diabetes,Measurement,MAPS_TO,,<auto>,1733477557455,
226180,Sexuality / reproductive problems,122,,0.33,UNCHECKED,UNREVIEWED,,0,44812210,Palliative Care Problem Severity Score,Measurement,MAPS_TO,,<auto>,1733477557509,
224369,Sputum Consistency,923,,0.86,UNCHECKED,UNREVIEWED,,0,4089233,Consistency of sputum,Measurement,MAPS_TO,,<auto>,1733477557510,
223999,Oral Cavity,1906,,0.50,UNCHECKED,UNREVIEWED,,0,4353972,Left ventricular cavity size,Measurement,MAPS_TO,,<auto>,1733477557520,
663,Support Systems,1652,,0.41,UNCHECKED,UNREVIEWED,,0,4079146,Histological grading systems,Measurement,MAPS_TO,,<auto>,1733477557522,
861,"WBC (4-11,000)",430,,0.30,UNCHECKED,UNREVIEWED,,0,4298431,White blood cell count,Measurement,MAPS_TO,,<auto>,1733477557541,
223995,CT #1 Fluctuate,76,,0.15,UNCHECKED,UNREVIEWED,,0,4141409,Strange situation test,Measurement,MAPS_TO,,<auto>,1733477557575,
224934,Impaired Skin Site #6,58,,0.28,UNCHECKED,UNREVIEWED,,0,4165442,Scale of early communication skills for hearing impaired children,Measurement,MAPS_TO,,<auto>,1733477557599,
224967,Pressure Ulcer Stage #4,99,,0.48,UNCHECKED,UNREVIEWED,,0,37158427,Pressure Ulcer Scale for Healing,Measurement,MAPS_TO,,<auto>,1733477557634,
8416,Inc #1 [Appearance],322,,0.40,UNCHECKED,UNREVIEWED,,0,4143063,Urine appearance,Measurement,MAPS_TO,,<auto>,1733477557643,
227570,Small Volume Neb Drug/Dose #1,122,,0.30,UNCHECKED,UNREVIEWED,,0,4306440,Red cell volume measurement,Measurement,MAPS_TO,,<auto>,1733477557649,
224830,Trach Tube Manufacturer,189,,0.25,UNCHECKED,UNREVIEWED,,0,44789265,Neural tube defect screening test,Measurement,MAPS_TO,,<auto>,1733477557671,
3211,time high,2,,0.35,UNCHECKED,UNREVIEWED,,0,4279926,"Antibody titration, high protein",Measurement,MAPS_TO,,<auto>,1733477557685,
518,Pacer Wire Condition,85,,0.31,UNCHECKED,UNREVIEWED,,0,4167406,Eye disorder screening,Measurement,MAPS_TO,,<auto>,1733477557690,
8463,Pressure Sore #1 [Length],20,,0.25,UNCHECKED,UNREVIEWED,,0,4088664,Nasal pressure,Measurement,MAPS_TO,,<auto>,1733477557723,
146,Dialysate Flow ml/hr,286,,0.68,UNCHECKED,UNREVIEWED,,0,44802815,Dialysate flow rate,Measurement,MAPS_TO,,<auto>,1733477557725,
664,Swan SVO2,507,,0.49,UNCHECKED,UNREVIEWED,,0,4095044,Venous oxygen saturation measurement,Measurement,MAPS_TO,,<auto>,1733477557784,
224000,Nares R,1282,,0.26,UNCHECKED,UNREVIEWED,,0,4188891,Cotton (crude fibers) specific IgE antibody measurement,Measurement,MAPS_TO,,<auto>,1733477557818,
916,Allergy 1,90,,0.72,UNCHECKED,UNREVIEWED,,0,4092969,In vivo test of hypersensitivity,Measurement,MAPS_TO,,<auto>,1733477557834,
224370,Sputum Color,955,,0.82,UNCHECKED,UNREVIEWED,,0,4080151,Color of sputum,Measurement,MAPS_TO,,<auto>,1733477557851,
173,Effluent Press mmHg,265,,0.17,UNCHECKED,UNREVIEWED,,0,4103460,"Oxygen measurement, partial pressure, arterial",Measurement,MAPS_TO,,<auto>,1733477557862,
8417,Inc #2 [Appearance],178,,0.39,UNCHECKED,UNREVIEWED,,0,4143063,Urine appearance,Measurement,MAPS_TO,,<auto>,1733477557883,
227577,BiPap Mode,3,,0.33,UNCHECKED,UNREVIEWED,,0,4267427,Leucine aminopeptidase measurement,Measurement,MAPS_TO,,<auto>,1733477557905,
223996,CT #1 Drainage,79,,0.30,UNCHECKED,UNREVIEWED,,0,37160560,Volume of drainage of chyle,Measurement,MAPS_TO,,<auto>,1733477557917,
224831,Trach Tube Size (I.D.),187,,0.30,UNCHECKED,UNREVIEWED,,0,4139794,Length dimension of neoplasm,Measurement,MAPS_TO,,<auto>,1733477557934,
226183,Estimated Energy Needs/Kg,5,,0.35,UNCHECKED,UNREVIEWED,,0,46286429,Total fluid estimated need,Measurement,MAPS_TO,,<auto>,1733477558010,
3212,time low,2,,0.45,UNCHECKED,UNREVIEWED,,0,4169491,Time line follow back,Measurement,MAPS_TO,,<auto>,1733477558011,
224001,Diet Type,1805,,0.41,UNCHECKED,UNREVIEWED,,0,4095489,Organism type determination,Measurement,MAPS_TO,,<auto>,1733477558045,
224835,Temporary Ventricular Capture,1,,0.42,UNCHECKED,UNREVIEWED,,0,4354251,Ventricular pressure,Measurement,MAPS_TO,,<auto>,1733477558049,
224984,Tunneling Present #7,50,,0.24,UNCHECKED,UNREVIEWED,,0,4079836,Mite present,Measurement,MAPS_TO,,<auto>,1733477558071,
8464,Pressure Sore #2 [Length],12,,0.25,UNCHECKED,UNREVIEWED,,0,4088664,Nasal pressure,Measurement,MAPS_TO,,<auto>,1733477558079,
147,Dialysate Infusing,286,,0.54,UNCHECKED,UNREVIEWED,,0,4089851,Dialysance,Measurement,MAPS_TO,,<auto>,1733477558135,
8418,Inc #3 [Appearance],183,,0.39,UNCHECKED,UNREVIEWED,,0,4143063,Urine appearance,Measurement,MAPS_TO,,<auto>,1733477558142,
224832,ETT Type,625,,0.39,UNCHECKED,UNREVIEWED,,0,4095489,Organism type determination,Measurement,MAPS_TO,,<auto>,1733477558143,
224372,Sputum Source,1008,,0.57,UNCHECKED,UNREVIEWED,,0,4080151,Color of sputum,Measurement,MAPS_TO,,<auto>,1733477558151,
227578,BiPap Mask,4,,0.33,UNCHECKED,UNREVIEWED,,0,4267427,Leucine aminopeptidase measurement,Measurement,MAPS_TO,,<auto>,1733477558171,
519,Pacer Wires Atrial,89,,0.31,UNCHECKED,UNREVIEWED,,0,4171262,Left atrial pressure,Measurement,MAPS_TO,,<auto>,1733477558175,
665,System Integrity,278,,0.36,UNCHECKED,UNREVIEWED,,0,4329040,Sensititer system test,Measurement,MAPS_TO,,<auto>,1733477558182,
174,Emesis [Appearance],2,,0.61,UNCHECKED,UNREVIEWED,,0,4260886,Semen appearance,Measurement,MAPS_TO,,<auto>,1733477558193,
917,Diagnosis/op,90,,0.60,UNCHECKED,UNREVIEWED,,0,4098185,Phagocytosis/opsonization test,Measurement,MAPS_TO,,<auto>,1733477558195,
3223,Bedbath,13,,0.41,UNCHECKED,UNREVIEWED,,0,4091139,Delayed auditory feedback test,Measurement,MAPS_TO,,<auto>,1733477558284,
223953,Pericardial Drain Drainage,22,,0.45,UNCHECKED,UNREVIEWED,,0,37160556,Volume of drainage of gastric contents,Measurement,MAPS_TO,,<auto>,1733477558373,
8419,Inc #4 [Appearance],26,,0.38,UNCHECKED,UNREVIEWED,,0,4143063,Urine appearance,Measurement,MAPS_TO,,<auto>,1733477558387,
224003,Abdominal Assessment,1873,,0.55,UNCHECKED,UNREVIEWED,,0,4155094,Memory assessment,Measurement,MAPS_TO,,<auto>,1733477558411,
224373,Sputum Amount,1009,,0.58,UNCHECKED,UNREVIEWED,,0,4080151,Color of sputum,Measurement,MAPS_TO,,<auto>,1733477558419,
8466,Pupil Response [Left],1094,,0.37,UNCHECKED,UNREVIEWED,,0,4178181,Heart rate response,Measurement,MAPS_TO,,<auto>,1733477558421,
226184,Estimated Protein Needs/Kg,5,,0.32,UNCHECKED,UNREVIEWED,,0,46286429,Total fluid estimated need,Measurement,MAPS_TO,,<auto>,1733477558466,
183,Eye Care,488,,0.52,UNCHECKED,UNREVIEWED,,0,4080843,Eye measure,Measurement,MAPS_TO,,<auto>,1733477558486,
666,Systolic Unloading,4,,0.49,UNCHECKED,UNREVIEWED,,0,4008099,Systole,Measurement,MAPS_TO,,<auto>,1733477558504,
148,Dialysis Access Site,289,,0.83,UNCHECKED,UNREVIEWED,,0,4234504,Hemodialysis access site status,Measurement,MAPS_TO,,<auto>,1733477558508,
224986,Undermining Present #2,256,,0.27,UNCHECKED,UNREVIEWED,,0,4079836,Mite present,Measurement,MAPS_TO,,<auto>,1733477558538,
224834,Temporary Ventricular Sens,1,,0.47,UNCHECKED,UNREVIEWED,,0,4234262,Ventricular systole,Measurement,MAPS_TO,,<auto>,1733477558545,
224837,Temporary Ventricular Sens Setting mV,1,,0.36,UNCHECKED,UNREVIEWED,,0,4234262,Ventricular systole,Measurement,MAPS_TO,,<auto>,1733477558557,
919,Service,90,,0.46,UNCHECKED,UNREVIEWED,,0,4090066,Cervical mucus pH,Measurement,MAPS_TO,,<auto>,1733477558569,
8422,Inc #1 [Amount],157,,0.21,UNCHECKED,UNREVIEWED,,0,4090721,Finding of amniotic fluid volume,Measurement,MAPS_TO,,<auto>,1733477558591,
5683,Hourly PFR,282,,0.53,UNCHECKED,UNREVIEWED,,0,4145209,Hourly urine volume,Measurement,MAPS_TO,,<auto>,1733477558603,
227579,BiPap EPAP,2,,0.32,UNCHECKED,UNREVIEWED,,0,4105892,Biparietal diameter,Measurement,MAPS_TO,,<auto>,1733477558613,
8467,Pupil Size [Left],1097,,0.68,UNCHECKED,UNREVIEWED,,0,4237865,Size of pupil,Measurement,MAPS_TO,,<auto>,1733477558630,
224379,PCA cleared,17,,0.46,UNCHECKED,UNREVIEWED,,0,4108308,Urea clearance measurement,Measurement,MAPS_TO,,<auto>,1733477558658,
521,Pacer Wires Vent,89,,0.24,UNCHECKED,UNREVIEWED,,0,4108150,Left ventricular work,Measurement,MAPS_TO,,<auto>,1733477558685,
224004,Bowel Sounds,1682,,0.57,UNCHECKED,UNREVIEWED,,0,4158197,Heart sounds,Measurement,MAPS_TO,,<auto>,1733477558719,
669,TCPCV I:E Ratio,5,,0.27,UNCHECKED,UNREVIEWED,,0,4267515,Hematocrit - PCV level - finding,Measurement,MAPS_TO,,<auto>,1733477558725,
184,Eye Opening,1975,,0.49,UNCHECKED,UNREVIEWED,,0,4167406,Eye disorder screening,Measurement,MAPS_TO,,<auto>,1733477558785,
8423,Inc #2 [Amount],133,,0.20,UNCHECKED,UNREVIEWED,,0,4090721,Finding of amniotic fluid volume,Measurement,MAPS_TO,,<auto>,1733477558794,
920,Admit Ht,90,,0.37,UNCHECKED,UNREVIEWED,,0,4216050,"Cadmium measurement, urine",Measurement,MAPS_TO,,<auto>,1733477558835,
224740,RSBI Deferred,66,,0.19,UNCHECKED,UNREVIEWED,,0,4046610,Borrelia burgdorferi DNA assay,Measurement,MAPS_TO,,<auto>,1733477558844,
223954,Pericardial Drain Site,22,,0.29,UNCHECKED,UNREVIEWED,,0,4117929,Arterial diameter,Measurement,MAPS_TO,,<auto>,1733477558862,
5813,ABP Alarm [Low],2427,,0.39,UNCHECKED,UNREVIEWED,,0,4298391,Arterial blood pressure,Measurement,MAPS_TO,,<auto>,1733477558865,
8468,RLE [Color],169,,0.20,UNCHECKED,UNREVIEWED,,0,4328657,Color of urine,Measurement,MAPS_TO,,<auto>,1733477558901,
149,Dialysis Access Type,289,,0.68,UNCHECKED,UNREVIEWED,,0,4234504,Hemodialysis access site status,Measurement,MAPS_TO,,<auto>,1733477558909,
227580,BiPap IPAP,2,,0.32,UNCHECKED,UNREVIEWED,,0,4105892,Biparietal diameter,Measurement,MAPS_TO,,<auto>,1733477558915,
226185,ICU Consent Signed,23,,0.23,UNCHECKED,UNREVIEWED,,0,4089087,Onset of contractions,Measurement,MAPS_TO,,<auto>,1733477558937,
224005,Flatus,393,,0.56,UNCHECKED,UNREVIEWED,,0,4120177,Lymphatic tumor invasion status stages,Measurement,MAPS_TO,,<auto>,1733477558942,
8424,Inc #3 [Amount],140,,0.20,UNCHECKED,UNREVIEWED,,0,4090721,Finding of amniotic fluid volume,Measurement,MAPS_TO,,<auto>,1733477558989,
224987,Undermining Present #3,54,,0.28,UNCHECKED,UNREVIEWED,,0,4079836,Mite present,Measurement,MAPS_TO,,<auto>,1733477558999,
522,Pain Cause,186,,0.33,UNCHECKED,UNREVIEWED,,0,4022240,Pain score,Measurement,MAPS_TO,,<auto>,1733477559010,
630,Seizure Duration,21,,0.32,UNCHECKED,UNREVIEWED,,0,4092021,T wave duration,Measurement,MAPS_TO,,<auto>,1733477559089,
224838,Temporary Ventricular Stim Setting mA,1,,0.39,UNCHECKED,UNREVIEWED,,0,4234262,Ventricular systole,Measurement,MAPS_TO,,<auto>,1733477559098,
5814,CVP Alarm [Low],1898,,0.45,UNCHECKED,UNREVIEWED,,0,4323687,Central venous pressure,Measurement,MAPS_TO,,<auto>,1733477559107,
224391,ETT Mark (location),69,,0.27,UNCHECKED,UNREVIEWED,,0,4311184,Maple leaf sycamore specific IgE antibody measurement,Measurement,MAPS_TO,,<auto>,1733477559115,
227582,BiPap O2 Flow,2,,0.27,UNCHECKED,UNREVIEWED,,0,4099545,"Carbon dioxide measurement, partial pressure",Measurement,MAPS_TO,,<auto>,1733477559149,
185,FIO2 Alarm-High,19,,0.42,UNCHECKED,UNREVIEWED,,0,40484930,Inspired oxygen tension,Measurement,MAPS_TO,,<auto>,1733477559166,
924,Readmission,90,,0.65,UNCHECKED,UNREVIEWED,,0,4160327,Heart rate on admission,Measurement,MAPS_TO,,<auto>,1733477559189,
226228,Gender,71,,0.32,UNCHECKED,UNREVIEWED,,0,4090660,Nitrogen index (nitrogen washout),Measurement,MAPS_TO,,<auto>,1733477559193,
8425,Inc #4 [Amount],20,,0.19,UNCHECKED,UNREVIEWED,,0,4090721,Finding of amniotic fluid volume,Measurement,MAPS_TO,,<auto>,1733477559201,
150,Dialysis Machine,15,,0.68,UNCHECKED,UNREVIEWED,,0,44802814,Haemodialysis machine sodium level,Measurement,MAPS_TO,,<auto>,1733477559258,
223955,Temporary Pacemaker Type,7,,0.37,UNCHECKED,UNREVIEWED,,0,4092037,Cardiac pacemaker electrocardiographic pattern,Measurement,MAPS_TO,,<auto>,1733477559262,
224751,Temporary Pacemaker Rate,2,,0.40,UNCHECKED,UNREVIEWED,,0,4092037,Cardiac pacemaker electrocardiographic pattern,Measurement,MAPS_TO,,<auto>,1733477559308,
224006,Emesis Appearance,16,,0.75,UNCHECKED,UNREVIEWED,,0,4260886,Semen appearance,Measurement,MAPS_TO,,<auto>,1733477559312,
8469,LLE [Sensation],189,,0.29,UNCHECKED,UNREVIEWED,,0,4235942,Measurement of rectal sensation and rectal tone and rectal compliance,Measurement,MAPS_TO,,<auto>,1733477559332,
5815,HR Alarm [Low],4051,,0.29,UNCHECKED,UNREVIEWED,,0,4200654,Lower arm hair score,Measurement,MAPS_TO,,<auto>,1733477559382,
477,Oral Care,918,,0.33,UNCHECKED,UNREVIEWED,,0,45770557,Graded Care Profile,Measurement,MAPS_TO,,<auto>,1733477559387,
227583,Autoset/CPAP,3,,0.23,UNCHECKED,UNREVIEWED,,0,4322899,Measurement of cobalt/creatinine ratio,Measurement,MAPS_TO,,<auto>,1733477559401,
631,Sensitivity-Vent,919,,0.59,UNCHECKED,UNREVIEWED,,0,4032801,Antimicrobial susceptibility test,Measurement,MAPS_TO,,<auto>,1733477559407,
186,FIO2 Alarm-Low,22,,0.44,UNCHECKED,UNREVIEWED,,0,40484930,Inspired oxygen tension,Measurement,MAPS_TO,,<auto>,1733477559435,
224988,Undermining Present #4,37,,0.27,UNCHECKED,UNREVIEWED,,0,4079836,Mite present,Measurement,MAPS_TO,,<auto>,1733477559455,
8428,Inc #1 [Status],369,,0.29,UNCHECKED,UNREVIEWED,,0,4120177,Lymphatic tumor invasion status stages,Measurement,MAPS_TO,,<auto>,1733477559467,
224392,ETT Position Change,2,,0.32,UNCHECKED,UNREVIEWED,,0,4064988,Allergy test positive,Measurement,MAPS_TO,,<auto>,1733477559534,
925,Marital Status,90,,0.74,UNCHECKED,UNREVIEWED,,0,4120177,Lymphatic tumor invasion status stages,Measurement,MAPS_TO,,<auto>,1733477559582,
226253,SpO2 Desat Limit,814,,0.53,UNCHECKED,UNREVIEWED,,0,4096101,Measurement of oxygen saturation at periphery,Measurement,MAPS_TO,,<auto>,1733477559597,
151,Dialysis Site Appear,224,,0.51,UNCHECKED,UNREVIEWED,,0,4143063,Urine appearance,Measurement,MAPS_TO,,<auto>,1733477559628,
5816,ICP Alarm [Low],5,,0.30,UNCHECKED,UNREVIEWED,,0,4250616,Plasma emission spectroscopy inductively coupled measurement,Measurement,MAPS_TO,,<auto>,1733477559636,
8470,ROM [Value],21,,0.26,UNCHECKED,UNREVIEWED,,0,37173306,Urine pH ordinal value,Measurement,MAPS_TO,,<auto>,1733477559656,
224007,GI #1 Intub Site,992,,0.11,UNCHECKED,UNREVIEWED,,0,4218049,Surgical margin involved by neoplasm in excised tissue specimen,Measurement,MAPS_TO,,<auto>,1733477559691,
637,Side Rails,1964,,0.29,UNCHECKED,UNREVIEWED,,0,37017370,Frailty Index,Measurement,MAPS_TO,,<auto>,1733477559693,
227585,GI Guaiac,42,,0.49,UNCHECKED,UNREVIEWED,,0,4267008,Ward guaiac test,Measurement,MAPS_TO,,<auto>,1733477559694,
478,Oral Cavity,1607,,0.50,UNCHECKED,UNREVIEWED,,0,4353972,Left ventricular cavity size,Measurement,MAPS_TO,,<auto>,1733477559698,
