sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
V1042,Personal history of malignant neoplasm of other parts of uterus,3,,0.69,UNCHECKED,UNREVIEWED,,0,197230,Malignant neoplasm of uterus,Condition,MAPS_TO,,<auto>,1733323227100,
2761,Hyposmolality and/or hyponatremia,17,,0.70,UNCHECKED,UNREVIEWED,,0,435515,Hypo-osmolality and or hyponatremia,Condition,MAPS_TO,,<auto>,1733323227126,
3361,Vascular myelopathies,1,,1.00,UNCHECKED,UNREVIEWED,,0,136960,Vascular myelopathy,Condition,MAPS_TO,,<auto>,1733323227153,
5724,Hepatorenal syndrome,2,,1.00,UNCHECKED,UNREVIEWED,,0,196455,Hepatorenal syndrome,Condition,MAPS_TO,,<auto>,1733323227196,
36250,"Macular degeneration (senile), unspecified",2,,0.61,UNCHECKED,UNREVIEWED,,0,374028,Age related macular degeneration,Condition,MAPS_TO,,<auto>,1733323227244,
4160,Primary pulmonary hypertension,3,,0.89,UNCHECKED,UNREVIEWED,,0,4119611,Familial primary pulmonary hypertension,Condition,MAPS_TO,,<auto>,1733323227268,
34831,Metabolic encephalopathy,1,,1.00,UNCHECKED,UNREVIEWED,,0,372892,Metabolic encephalopathy,Condition,MAPS_TO,,<auto>,1733323227281,
4011,Benign essential hypertension,1,,1.00,UNCHECKED,UNREVIEWED,,0,312648,Benign essential hypertension,Condition,MAPS_TO,,<auto>,1733323227346,
2762,Acidosis,16,,1.00,UNCHECKED,UNREVIEWED,,0,435517,Acidosis,Condition,MAPS_TO,,<auto>,1733323227378,
4240,Mitral valve disorders,10,,0.96,UNCHECKED,UNREVIEWED,,0,319843,Mitral valve disorder,Condition,MAPS_TO,,<auto>,1733323227423,
45620,"Esophageal varices in diseases classified elsewhere, with bleeding",3,,0.62,UNCHECKED,UNREVIEWED,,0,28779,Bleeding esophageal varices,Condition,MAPS_TO,,<auto>,1733323227474,
7140,Rheumatoid arthritis,1,,1.00,UNCHECKED,UNREVIEWED,,0,80809,Rheumatoid arthritis,Condition,MAPS_TO,,<auto>,1733323227529,
33829,Other chronic pain,1,,0.82,UNCHECKED,UNREVIEWED,,0,436096,Chronic pain,Condition,MAPS_TO,,<auto>,1733323227604,
3659,Unspecified glaucoma,3,,0.64,UNCHECKED,UNREVIEWED,,0,437541,Glaucoma,Condition,MAPS_TO,,<auto>,1733323227644,
2763,Alkalosis,4,,1.00,UNCHECKED,UNREVIEWED,,0,438730,Alkalosis,Condition,MAPS_TO,,<auto>,1733323227647,
3569,Unspecified hereditary and idiopathic peripheral neuropathy,2,,0.70,UNCHECKED,UNREVIEWED,,0,375806,Idiopathic peripheral neuropathy,Condition,MAPS_TO,,<auto>,1733323227732,
99682,Complications of transplanted liver,2,,0.93,UNCHECKED,UNREVIEWED,,0,200616,Complication of transplanted liver,Condition,MAPS_TO,,<auto>,1733323227822,
3484,Compression of brain,1,,1.00,UNCHECKED,UNREVIEWED,,0,377550,Compression of brain,Condition,MAPS_TO,,<auto>,1733323227877,
340,Multiple sclerosis,1,,1.00,UNCHECKED,UNREVIEWED,,0,374919,Multiple sclerosis,Condition,MAPS_TO,,<auto>,1733323228063,
41401,Coronary atherosclerosis of native coronary artery,18,,0.98,UNCHECKED,UNREVIEWED,,0,40481919,Coronary atherosclerosis,Condition,MAPS_TO,,<auto>,1733323228081,
4168,Other chronic pulmonary heart diseases,3,,0.91,UNCHECKED,UNREVIEWED,,0,4195892,Chronic cor pulmonale,Condition,MAPS_TO,,<auto>,1733323228085,
5728,Other sequelae of chronic liver disease,1,,0.86,UNCHECKED,UNREVIEWED,,0,40481531,Sequela of chronic liver disease,Condition,MAPS_TO,,<auto>,1733323228085,
4019,Unspecified essential hypertension,53,,0.74,APPROVED,EQUAL,Antoine,1733323360416,320128,Essential hypertension,Condition,MAPS_TO,,<auto>,1733323228126,
3669,Unspecified cataract,1,,0.76,UNCHECKED,UNREVIEWED,,0,4001501,Calcified cataract,Condition,MAPS_TO,,<auto>,1733323228126,
4241,Aortic valve disorders,6,,0.97,UNCHECKED,UNREVIEWED,,0,314054,Aortic valve disorder,Condition,MAPS_TO,,<auto>,1733323228161,
8602,Traumatic hemothorax without mention of open wound into thorax,1,,0.94,UNCHECKED,UNREVIEWED,,0,201441,Traumatic hemothorax without open wound into thorax,Condition,MAPS_TO,,<auto>,1733323228181,
V1046,Personal history of malignant neoplasm of prostate,1,,0.74,UNCHECKED,UNREVIEWED,,0,200962,Primary malignant neoplasm of prostate,Condition,MAPS_TO,,<auto>,1733323228239,
V5411,Aftercare for healing traumatic fracture of upper arm,1,,0.60,UNCHECKED,UNREVIEWED,,0,442619,Fracture of humerus,Condition,MAPS_TO,,<auto>,1733323228264,
3485,Cerebral edema,1,,1.00,UNCHECKED,UNREVIEWED,,0,376690,Cerebral edema,Condition,MAPS_TO,,<auto>,1733323228268,
3572,Polyneuropathy in diabetes,13,,0.81,UNCHECKED,UNREVIEWED,,0,376112,Polyneuropathy due to diabetes mellitus,Condition,MAPS_TO,,<auto>,1733323228298,
2764,Mixed acid-base balance disorder,2,,1.00,UNCHECKED,UNREVIEWED,,0,441536,Mixed acid-base balance disorder,Condition,MAPS_TO,,<auto>,1733323228473,
4233,Cardiac tamponade,1,,1.00,UNCHECKED,UNREVIEWED,,0,318450,Cardiac tamponade,Condition,MAPS_TO,,<auto>,1733323228489,
37000,"Corneal ulcer, unspecified",1,,0.70,UNCHECKED,UNREVIEWED,,0,373202,Corneal ulcer,Condition,MAPS_TO,,<auto>,1733323228613,
34290,"Hemiplegia, unspecified, affecting unspecified side",2,,0.50,UNCHECKED,UNREVIEWED,,0,374022,Hemiplegia,Condition,MAPS_TO,,<auto>,1733323228729,
4254,Other primary cardiomyopathies,2,,0.83,UNCHECKED,UNREVIEWED,,0,4232495,Primary cardiomyopathy,Condition,MAPS_TO,,<auto>,1733323228766,
3453,Grand mal status,1,,1.00,UNCHECKED,UNREVIEWED,,0,373748,Tonic-clonic status epilepticus,Condition,MAPS_TO,,<auto>,1733323228784,
2749,"Gout, unspecified",6,,0.46,UNCHECKED,UNREVIEWED,,0,72404,Joint stiffness,Condition,MAPS_TO,,<auto>,1733323228795,
9971,"Cardiac complications, not elsewhere classified",3,,0.51,UNCHECKED,UNREVIEWED,,0,321462,Cardiac complication,Condition,MAPS_TO,,<auto>,1733323228828,
37230,"Conjunctivitis, unspecified",1,,0.69,UNCHECKED,UNREVIEWED,,0,379019,Conjunctivitis,Condition,MAPS_TO,,<auto>,1733323228903,
40291,Unspecified hypertensive heart disease with heart failure,1,,0.78,UNCHECKED,UNREVIEWED,,0,314378,Hypertensive heart disease with congestive heart failure,Condition,MAPS_TO,,<auto>,1733323229185,
34400,"Quadriplegia, unspecified",1,,0.70,UNCHECKED,UNREVIEWED,,0,374914,Tetraplegia,Condition,MAPS_TO,,<auto>,1733323229269,
4142,Chronic total occlusion of coronary artery,1,,1.00,UNCHECKED,UNREVIEWED,,0,36712779,Chronic total occlusion of coronary artery,Condition,MAPS_TO,,<auto>,1733323229310,
45621,"Esophageal varices in diseases classified elsewhere, without mention of bleeding",1,,0.61,UNCHECKED,UNREVIEWED,,0,22340,Esophageal varices without bleeding,Condition,MAPS_TO,,<auto>,1733323229350,
57451,"Calculus of bile duct without mention of cholecystitis, with obstruction",1,,0.79,UNCHECKED,UNREVIEWED,,0,443889,Calculus of bile duct with chronic cholecystitis with obstruction,Condition,MAPS_TO,,<auto>,1733323229471,
37410,"Ectropion, unspecified",1,,0.48,UNCHECKED,UNREVIEWED,,0,376132,Ectropion,Condition,MAPS_TO,,<auto>,1733323229478,
V1272,Personal history of colonic polyps,2,,0.59,UNCHECKED,UNREVIEWED,,0,4285898,Polyp of colon,Condition,MAPS_TO,,<auto>,1733323229481,
V5413,Aftercare for healing traumatic fracture of hip,1,,0.58,UNCHECKED,UNREVIEWED,,0,604687,Traumatic fracture of bone,Condition,MAPS_TO,,<auto>,1733323229494,
E9394,Benzodiazepine-based tranquilizers causing adverse effects in therapeutic use,1,,0.67,UNCHECKED,UNREVIEWED,,0,434819,Poisoning by benzodiazepine-based tranquilizer,Condition,MAPS_TO,,<auto>,1733323229520,
V1079,Personal history of other lymphatic and hematopoietic neoplasms,1,,0.55,UNCHECKED,UNREVIEWED,,0,4147164,Malignant tumor of lymphoid hemopoietic and related tissue,Condition,MAPS_TO,,<auto>,1733323229984,
71589,"Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized, multiple sites",1,,0.71,UNCHECKED,UNREVIEWED,,0,76194,Osteoarthrosis involving multiple sites but not designated as generalized,Condition,MAPS_TO,,<auto>,1733323230036,
99731,Ventilator associated pneumonia,2,,1.00,UNCHECKED,UNREVIEWED,,0,259992,Ventilator associated pneumonia,Condition,MAPS_TO,,<auto>,1733323230052,
34401,"Quadriplegia, C1-C4, complete",1,,0.63,UNCHECKED,UNREVIEWED,,0,40480416,Complete tetraplegia due to lesion at C1-C4 level,Condition,MAPS_TO,,<auto>,1733323230149,
2752,Disorders of magnesium metabolism,1,,0.90,UNCHECKED,UNREVIEWED,,0,438725,Disorder of magnesium metabolism,Condition,MAPS_TO,,<auto>,1733323230158,
37950,"Nystagmus, unspecified",1,,0.68,UNCHECKED,UNREVIEWED,,0,378165,Nystagmus,Condition,MAPS_TO,,<auto>,1733323230193,
86389,"Injury to other gastrointestinal sites, without mention of open wound into cavity",1,,0.73,UNCHECKED,UNREVIEWED,,0,44802665,Rectum injury without mention of open wound into cavity,Condition,MAPS_TO,,<auto>,1733323230373,
42652,Right bundle branch block and left anterior fascicular block,1,,1.00,UNCHECKED,UNREVIEWED,,0,316432,Right bundle branch block AND left anterior fascicular block,Condition,MAPS_TO,,<auto>,1733323230374,
45829,Other iatrogenic hypotension,5,,0.87,UNCHECKED,UNREVIEWED,,0,443447,Iatrogenic hypotension,Condition,MAPS_TO,,<auto>,1733323230555,
4149,"Chronic ischemic heart disease, unspecified",1,,0.77,UNCHECKED,UNREVIEWED,,0,315286,Chronic ischemic heart disease,Condition,MAPS_TO,,<auto>,1733323231137,
3441,Paraplegia,2,,1.00,UNCHECKED,UNREVIEWED,,0,192606,Paraplegia,Condition,MAPS_TO,,<auto>,1733323231221,
34570,"Epilepsia partialis continua, without mention of intractable epilepsy",1,,0.70,UNCHECKED,UNREVIEWED,,0,762832,"Epilepsia partialis continua, non-refractory",Condition,MAPS_TO,,<auto>,1733323231852,
V1301,Personal history of urinary calculi,1,,0.57,UNCHECKED,UNREVIEWED,,0,4319447,Urolithiasis,Condition,MAPS_TO,,<auto>,1733323232068,
4588,Other specified hypotension,2,,0.61,UNCHECKED,UNREVIEWED,,0,317002,Low blood pressure,Condition,MAPS_TO,,<auto>,1733323232421,
99811,Hemorrhage complicating a procedure,2,,0.60,UNCHECKED,UNREVIEWED,,0,4002836,Postoperative hemorrhage,Condition,MAPS_TO,,<auto>,1733323232536,
2753,Disorders of phosphorus metabolism,2,,0.90,UNCHECKED,UNREVIEWED,,0,435788,Disorder of phosphorus metabolism,Condition,MAPS_TO,,<auto>,1733323232716,
40390,"Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage I through stage IV, or unspecified",10,,0.58,UNCHECKED,UNREVIEWED,,0,44784640,Hypertensive heart AND chronic kidney disease stage 1,Condition,MAPS_TO,,<auto>,1733323232843,
71590,"Osteoarthrosis, unspecified whether generalized or localized, site unspecified",1,,0.59,UNCHECKED,UNREVIEWED,,0,75617,Degenerative joint disease involving multiple joints,Condition,MAPS_TO,,<auto>,1733323233245,
V5419,Aftercare for healing traumatic fracture of other bone,1,,0.61,UNCHECKED,UNREVIEWED,,0,604687,Traumatic fracture of bone,Condition,MAPS_TO,,<auto>,1733323233493,
V1083,Personal history of other malignant neoplasm of skin,2,,0.74,UNCHECKED,UNREVIEWED,,0,4155297,Malignant neoplasm of skin,Condition,MAPS_TO,,<auto>,1733323233534,
3962,Mitral valve insufficiency and aortic valve stenosis,2,,0.91,UNCHECKED,UNREVIEWED,,0,4304541,Rheumatic mitral valve insufficiency and aortic valve stenosis,Condition,MAPS_TO,,<auto>,1733323233816,
80501,Closed fracture of first cervical vertebra,1,,1.00,UNCHECKED,UNREVIEWED,,0,78579,Closed fracture of first cervical vertebra,Condition,MAPS_TO,,<auto>,1733323233818,
27542,Hypercalcemia,1,,1.00,UNCHECKED,UNREVIEWED,,0,435511,Hypercalcemia,Condition,MAPS_TO,,<auto>,1733323234001,
57471,"Calculus of gallbladder and bile duct with other cholecystitis, with obstruction",1,,0.85,UNCHECKED,UNREVIEWED,,0,763023,Calculus of gallbladder and bile duct with cholecystitis,Condition,MAPS_TO,,<auto>,1733323234183,
4589,"Hypotension, unspecified",2,,0.59,UNCHECKED,UNREVIEWED,,0,317002,Low blood pressure,Condition,MAPS_TO,,<auto>,1733323234232,
41511,Iatrogenic pulmonary embolism and infarction,1,,0.91,UNCHECKED,UNREVIEWED,,0,40480461,Infarction of lung due to iatrogenic pulmonary embolism,Condition,MAPS_TO,,<auto>,1733323234519,
30393,"Other and unspecified alcohol dependence, in remission",1,,0.55,UNCHECKED,UNREVIEWED,,0,435243,Alcohol dependence,Condition,MAPS_TO,,<auto>,1733323234767,
2768,Hypopotassemia,7,,1.00,UNCHECKED,UNREVIEWED,,0,437833,Hypokalemia,Condition,MAPS_TO,,<auto>,1733323235044,
99812,Hematoma complicating a procedure,2,,0.66,UNCHECKED,UNREVIEWED,,0,4178811,Hematologic complication of procedure,Condition,MAPS_TO,,<auto>,1733323235617,
70720,"Pressure ulcer, unspecified stage",4,,0.67,UNCHECKED,UNREVIEWED,,0,37160747,Pressure injury stage I,Condition,MAPS_TO,,<auto>,1733323235660,
E9429,Other and unspecified agents primarily affecting the cardiovascular system causing adverse effects in therapeutic use,1,,0.47,UNCHECKED,UNREVIEWED,,0,4025194,Disease affecting entire cardiovascular system,Condition,MAPS_TO,,<auto>,1733323235696,
86404,"Injury to liver without mention of open wound into cavity, laceration, major",1,,0.71,UNCHECKED,UNREVIEWED,,0,443870,Major laceration of liver without open wound into abdominal cavity,Condition,MAPS_TO,,<auto>,1733323235753,
V1302,"Personal history, urinary (tract) infection",3,,0.43,UNCHECKED,UNREVIEWED,,0,81902,Urinary tract infectious disease,Condition,MAPS_TO,,<auto>,1733323235760,
5750,Acute cholecystitis,3,,1.00,UNCHECKED,UNREVIEWED,,0,198809,Acute cholecystitis,Condition,MAPS_TO,,<auto>,1733323236091,
34590,"Epilepsy, unspecified, without mention of intractable epilepsy",2,,0.41,UNCHECKED,UNREVIEWED,,0,763309,"Myoclonic astatic epilepsy, non-refractory",Condition,MAPS_TO,,<auto>,1733323236332,
27739,Other amyloidosis,1,,0.86,UNCHECKED,UNREVIEWED,,0,4047607,AL amyloidosis,Condition,MAPS_TO,,<auto>,1733323236488,
V1201,Personal history of tuberculosis,3,,0.69,UNCHECKED,UNREVIEWED,,0,4123592,Oral tuberculosis,Condition,MAPS_TO,,<auto>,1733323236516,
3963,Mitral valve insufficiency and aortic valve insufficiency,1,,0.88,UNCHECKED,UNREVIEWED,,0,315564,Aortic valve regurgitation,Condition,MAPS_TO,,<auto>,1733323236949,
45981,"Venous (peripheral) insufficiency, unspecified",4,,0.63,UNCHECKED,UNREVIEWED,,0,321596,Peripheral venous insufficiency,Condition,MAPS_TO,,<auto>,1733323237164,
30401,"Opioid type dependence, continuous",1,,0.77,UNCHECKED,UNREVIEWED,,0,440693,Continuous opioid dependence,Condition,MAPS_TO,,<auto>,1733323237272,
70721,"Pressure ulcer, stage I",1,,0.85,UNCHECKED,UNREVIEWED,,0,37160747,Pressure injury stage I,Condition,MAPS_TO,,<auto>,1733323237511,
80502,Closed fracture of second cervical vertebra,1,,1.00,UNCHECKED,UNREVIEWED,,0,433329,Closed fracture of second cervical vertebra,Condition,MAPS_TO,,<auto>,1733323237912,
27788,Tumor lysis syndrome,1,,1.00,UNCHECKED,UNREVIEWED,,0,4079687,Tumor lysis syndrome,Condition,MAPS_TO,,<auto>,1733323238418,
V4582,Percutaneous transluminal coronary angioplasty status,6,,0.84,UNCHECKED,UNREVIEWED,,0,4161974,Recurrent angina after percutaneous transluminal coronary angioplasty,Condition,MAPS_TO,,<auto>,1733323238492,
99813,Seroma complicating a procedure,1,,0.69,UNCHECKED,UNREVIEWED,,0,442019,Complication of procedure,Condition,MAPS_TO,,<auto>,1733323238848,
5754,Perforation of gallbladder,1,,1.00,UNCHECKED,UNREVIEWED,,0,196469,Perforation of gallbladder,Condition,MAPS_TO,,<auto>,1733323238900,
40391,"Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage V or end stage renal disease",7,,0.65,UNCHECKED,UNREVIEWED,,0,44784640,Hypertensive heart AND chronic kidney disease stage 1,Condition,MAPS_TO,,<auto>,1733323238904,
41072,"Subendocardial infarction, subsequent episode of care",1,,0.69,UNCHECKED,UNREVIEWED,,0,4108217,Subsequent myocardial infarction,Condition,MAPS_TO,,<auto>,1733323239260,
70722,"Pressure ulcer, stage II",5,,0.80,UNCHECKED,UNREVIEWED,,0,37160747,Pressure injury stage I,Condition,MAPS_TO,,<auto>,1733323239431,
3051,Tobacco use disorder,4,,0.65,UNCHECKED,UNREVIEWED,,0,4099811,"Tobacco dependence, continuous",Condition,MAPS_TO,,<auto>,1733323239572,
4739,Unspecified sinusitis (chronic),1,,0.54,UNCHECKED,UNREVIEWED,,0,257012,Chronic sinusitis,Condition,MAPS_TO,,<auto>,1733323239642,
34591,"Epilepsy, unspecified, with intractable epilepsy",1,,0.46,UNCHECKED,UNREVIEWED,,0,763039,"Acquired epileptic aphasia, refractory",Condition,MAPS_TO,,<auto>,1733323239679,
27800,"Obesity, unspecified",1,,0.48,UNCHECKED,UNREVIEWED,,0,433736,Obesity,Condition,MAPS_TO,,<auto>,1733323240153,
5761,Cholangitis,2,,1.00,UNCHECKED,UNREVIEWED,,0,195856,Cholangitis,Condition,MAPS_TO,,<auto>,1733323240153,
V4611,"Dependence on respirator, status",2,,0.44,UNCHECKED,UNREVIEWED,,0,37165431,Substance dependence,Condition,MAPS_TO,,<auto>,1733323241276,
70723,"Pressure ulcer, stage III",3,,0.78,UNCHECKED,UNREVIEWED,,0,37160747,Pressure injury stage I,Condition,MAPS_TO,,<auto>,1733323241452,
27801,Morbid obesity,3,,1.00,UNCHECKED,UNREVIEWED,,0,434005,Morbid obesity,Condition,MAPS_TO,,<auto>,1733323241508,
8670,"Injury to bladder and urethra, without mention of open wound into cavity",1,,0.81,UNCHECKED,UNREVIEWED,,0,201719,Injury of urinary bladder and urethra with open wound into abdominal cavity,Condition,MAPS_TO,,<auto>,1733323241728,
3968,Multiple involvement of mitral and aortic valves,1,,0.64,UNCHECKED,UNREVIEWED,,0,320416,Diseases of mitral and aortic valves,Condition,MAPS_TO,,<auto>,1733323241771,
V1005,Personal history of malignant neoplasm of large intestine,1,,0.78,UNCHECKED,UNREVIEWED,,0,4246125,Primary malignant neoplasm of large intestine,Condition,MAPS_TO,,<auto>,1733323241946,
V153,"Personal history of irradiation, presenting hazards to health",4,,0.35,UNCHECKED,UNREVIEWED,,0,4137678,Pain radiating to head,Condition,MAPS_TO,,<auto>,1733323241968,
E9479,Unspecified drug or medicinal substance causing adverse effects in therapeutic use,1,,0.50,UNCHECKED,UNREVIEWED,,0,438028,Poisoning by drug AND/OR medicinal substance,Condition,MAPS_TO,,<auto>,1733323242125,
4111,Intermediate coronary syndrome,1,,1.00,UNCHECKED,UNREVIEWED,,0,315296,Preinfarction syndrome,Condition,MAPS_TO,,<auto>,1733323242543,
311,"Depressive disorder, not elsewhere classified",16,,0.52,UNCHECKED,UNREVIEWED,,0,440383,Depressive disorder,Condition,MAPS_TO,,<auto>,1733323243163,
47831,"Unilateral paralysis of vocal cords or larynx, partial",1,,0.70,UNCHECKED,UNREVIEWED,,0,260130,Bilateral partial vocal cord paralysis,Condition,MAPS_TO,,<auto>,1733323243662,
27650,"Volume depletion, unspecified",1,,0.43,UNCHECKED,UNREVIEWED,,0,37311264,Extrarenal fluid volume depletion,Condition,MAPS_TO,,<auto>,1733323243844,
3970,Diseases of tricuspid valve,5,,0.84,UNCHECKED,UNREVIEWED,,0,316993,Tricuspid valve disorder,Condition,MAPS_TO,,<auto>,1733323244553,
7211,Cervical spondylosis with myelopathy,1,,0.89,UNCHECKED,UNREVIEWED,,0,141941,Cervical spondylosis without myelopathy,Condition,MAPS_TO,,<auto>,1733323244613,
56949,Other specified disorders of rectum and anus,1,,0.55,UNCHECKED,UNREVIEWED,,0,200773,Stenosis of rectum and anus,Condition,MAPS_TO,,<auto>,1733323244635,
8052,Closed fracture of dorsal [thoracic] vertebra without mention of spinal cord injury,1,,0.65,UNCHECKED,UNREVIEWED,,0,195948,Closed fracture of lumbar vertebra with spinal cord injury,Condition,MAPS_TO,,<auto>,1733323244732,
V444,Status of other artificial opening of gastrointestinal tract,1,,0.56,UNCHECKED,UNREVIEWED,,0,4214970,Finding of gastrointestinal tract gas,Condition,MAPS_TO,,<auto>,1733323244944,
412,Old myocardial infarction,3,,1.00,UNCHECKED,UNREVIEWED,,0,314666,Old myocardial infarction,Condition,MAPS_TO,,<auto>,1733323245007,
41001,"Acute myocardial infarction of anterolateral wall, initial episode of care",1,,0.81,UNCHECKED,UNREVIEWED,,0,438438,Acute myocardial infarction of anterolateral wall,Condition,MAPS_TO,,<auto>,1733323245056,
V462,"Other dependence on machines, supplemental oxygen",1,,0.50,UNCHECKED,UNREVIEWED,,0,37208385,Sensitive to supplemental oxygen therapy,Condition,MAPS_TO,,<auto>,1733323245250,
27651,Dehydration,3,,1.00,UNCHECKED,UNREVIEWED,,0,435796,Dehydration,Condition,MAPS_TO,,<auto>,1733323245271,
9982,"Accidental puncture or laceration during a procedure, not elsewhere classified",1,,0.60,UNCHECKED,UNREVIEWED,,0,4054926,Accidental puncture during a procedure,Condition,MAPS_TO,,<auto>,1733323245791,
27652,Hypovolemia,2,,1.00,UNCHECKED,UNREVIEWED,,0,37311319,Hypovolemia,Condition,MAPS_TO,,<auto>,1733323246227,
319,Unspecified intellectual disabilities,2,,0.71,UNCHECKED,UNREVIEWED,,0,40277917,Intellectual disability,Condition,MAPS_TO,,<auto>,1733323246451,
V1011,Personal history of malignant neoplasm of bronchus and lung,1,,0.78,UNCHECKED,UNREVIEWED,,0,35610239,Malignant neoplasm of bronchus or lung,Condition,MAPS_TO,,<auto>,1733323247277,
2767,Hyperpotassemia,5,,1.00,UNCHECKED,UNREVIEWED,,0,434610,Hyperkalemia,Condition,MAPS_TO,,<auto>,1733323247474,
39891,Rheumatic heart failure (congestive),2,,0.81,UNCHECKED,UNREVIEWED,,0,315295,Congestive rheumatic heart failure,Condition,MAPS_TO,,<auto>,1733323247625,
E9503,Suicide and self-inflicted poisoning by tranquilizers and other psychotropic agents,1,,0.55,UNCHECKED,UNREVIEWED,,0,433951,Poisoning by tranquilizer,Condition,MAPS_TO,,<auto>,1733323247773,
7213,Lumbosacral spondylosis without myelopathy,1,,1.00,UNCHECKED,UNREVIEWED,,0,80813,Lumbosacral spondylosis without myelopathy,Condition,MAPS_TO,,<auto>,1733323247924,
V4983,Awaiting organ transplant status,1,,0.44,UNCHECKED,UNREVIEWED,,0,4151240,Transplanted organ failure,Condition,MAPS_TO,,<auto>,1733323248163,
4139,Other and unspecified angina pectoris,1,,0.59,UNCHECKED,UNREVIEWED,,0,321318,Angina pectoris,Condition,MAPS_TO,,<auto>,1733323248169,
44422,Arterial embolism and thrombosis of lower extremity,1,,0.75,UNCHECKED,UNREVIEWED,,0,40481089,Embolism from thrombosis of vein of lower extremity,Condition,MAPS_TO,,<auto>,1733323248184,
56969,Other colostomy and enterostomy complication,1,,0.67,UNCHECKED,UNREVIEWED,,0,45757072,Complication of colostomy,Condition,MAPS_TO,,<auto>,1733323248192,
